wavelength,spectrum,dev
1.8904721570985874,-222769.03513283056,487074.17943985976
1.8904860955498026,147664.27972737973,260796.36013754757
1.8905000322852226,-93240.41536813289,199685.68202159615
1.8905139673051559,-330176.4564760624,267219.481028447
1.8905279006099083,-556026.9046403583,3004980.256481197
1.8905418321997862,800248.0636960624,1221782.127362579
1.8905557620750946,279003.8100947421,166616.19932338924
1.8905696902361377,183990.4220607481,140153.8571100452
1.890583616683222,24982.40817354667,133842.236055305
1.8905975414166494,-225050.49490349914,248861.75967098644
1.8906114644367247,475011.9493604505,768258.2399525945
1.8906253857437503,-97489.04000644492,194196.25228569866
1.890639305338028,-46053.978644319795,138084.19216179036
1.8906532232198607,54248.71847519433,181672.897023234
1.8906671393895496,-494857.9508784879,12945244.89023535
1.8906810538473964,123649.74836657992,125814.95181341878
1.8906949665936998,30245.170875313335,86730.89307320006
1.8907088776287615,150097.87455604947,148118.40630323478
1.89072278695288,264944.98615867185,221440.53727827998
1.8907366945663542,217446.90324559432,121200.50243191206
1.890750600469483,257721.94353284474,215725.52524160582
1.8907645046625645,1359057.18378872,7170154.211669654
1.890778407145895,432222.1924557372,460818.9977384519
1.8907923079197737,810949.4799674484,1669165.0342784098
1.8908062069844953,-566040.1493998631,997750.9989304048
1.8908201043403559,-200863.32763427787,190779.14850452598
1.8908339999876516,-218678.49048343673,790503.7263426975
1.8908478939266768,123359.00784645678,437291.5348368132
1.8908617861577266,57606.53196932651,72969.10671979134
1.8908756766810946,50818.550649383185,47490.08385862009
1.8908895654970739,113179.71108986814,50614.12153578676
1.8909034526059587,105276.48522810663,62865.56089363735
1.8909173380080402,66571.93157935698,119279.16232215911
1.890931221703611,266072.9977142569,205002.03851125622
1.8909451036929625,444419.64785165666,284277.15859318065
1.8909589839763856,252101.0506872897,110487.78183511541
1.8909728625541713,135374.82779175785,59476.586700697415
1.8909867394266087,88941.21554204506,46770.71807484787
1.8910006145939882,135717.108287673,66580.0088207985
1.891014488056598,306356.3294038953,147355.2071003239
1.891028359814727,236653.0726977148,82350.41479865623
1.8910422298686638,188960.89249509125,68035.34830933472
1.8910560982186948,272089.7189158073,113543.54465798808
1.891069964865108,217921.65139240678,79348.28156939693
1.8910838298081887,151398.12125794744,54237.51825914388
1.8910976930482244,242161.30357684862,78115.71003845602
1.8911115545854995,280734.31334145664,76185.3921520147
1.8911254144202991,276805.0045326678,68557.41006297125
1.8911392725529081,312570.9055334617,78099.05997796256
1.891153128983611,450376.7967397602,155313.42711946828
